Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:Record,F4.6.1/14,,,"Facture de Mottet, 11, rue Vaubecour, Fabrique de fourneaux, calorifères et cheminées à Augustin Seguin, 2, Place Carnot, Lyon (58,9 francs)",,,,"Mottet, 11, rue Vaubecour, Fabrique de fourneaux, calorifères et cheminées",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/15,,,"Facture de Vve Limousin et Descours, houilles et cokes à Augustin Seguin, 2, Place Carnot, Lyon (270,35 francs)",1896-06-30/1897-01-09,,,"Vve Limousin et Descours, houilles et cokes",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/16,,,"Facture de C. Gontard, Caoutchouc, 47, rue Victor Hugo à Augustin Seguin, 2, Place Carnot, Lyon (42,55 francs)",,,,"C. Gontard, Caoutchouc, 47, rue Victor Hugo",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/17,,,"Facture de Y. Graillat, menuiserie, meubles, 9, rue de Condé, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (66,9 francs)",,1896-06-30,,"Y. Graillat, menuiserie, meubles, 9, rue de Condé, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/18,,,"Facture de A. Gaune, chaudronnerie en tous genres, 20, cours Suchet, Lyon (29 francs)",,,,"A. Gaune, chaudronnerie en tous genres, 20, cours Suchet, Lyon",,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/19,,,"Facture de Sauverzac, ferblantier, Boulieu à Augustin Seguin, Varagnes (73,2 francs)",,1896-02,,"Sauverzac, ferblantier, Boulieu",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/2,,,"Facture de Maison Bastet, Meubles et teintures à Augustin Seguin, 2, Place Carnot, Lyon (21,75 francs, pour une location de meubles)",,1896-01-27,,"Maison Bastet, Meubles et teintures",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/20,,,"Facture de Legrand et Dessalles, fabrique d'appareils de chauffage et d'éclairage par le gaz, 2, rue d'Auvergne, Lyon à Augustin Seguin, Lyon (31 francs, pour achat de plaques de cuivre)",,1896-07-18,,"Legrand et Dessalles, fabrique d'appareils de chauffage et d'éclairage par le gaz, 2, rue d'Auvergne, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/21,,,"Facture de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin, Varagnes (75 francs, port par gare de Boulieu, pour achat de plaque de zinc)",,1896-07-21,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/22,,,"Facture de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin, Varagnes (8,6 francs, port par gare de Boulieu, pour achat de tuyaux de plomb)",,1896-08-19,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/23,,,"Facture de Gabriel Panayen plâtrier peintre à Boulieu à Augustin Seguin, Varagnes (39,6 francs)",,1896-08-29,,Gabriel Panayen plâtrier peintre à Boulieu,3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/24,,,"Facture de Gaz portatif et instantané, système Carmien, P.A. Place, concessionnaire, 1, rue Saint-Joseph, Lyon à Augustin Seguin, Varagnes (45,85 francs, pour 500 kilos de carbure de calcium)",,1896-09-04,,"Gaz portatif et instantané, système Carmien, P.A. Place, concessionnaire, 1, rue Saint-Joseph, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/25,,,"Lettre de Société anonyme des verreries Richarme à Rive de Gier, maison de Nantes, 3, rue d'Alger à Augustin Seguin, Varagnes (180 francs, pour règlement de la facture du 20 juin 1896)",,1896-09-12,,"Société anonyme des verreries Richarme à Rive de Gier, maison de Nantes, 3, rue d'Alger",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/26,,,"Facture de Gaz portatif et instantané, système Carmien, P.A. Place, concessionnaire, 1, rue Saint-Joseph, Lyon à Augustin Seguin, Varagnes (45,85 francs, pour achat de kilos de carbure)",,1896-10-06,,"Gaz portatif et instantané, système Carmien, P.A. Place, concessionnaire, 1, rue Saint-Joseph, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/27,,,"Facture de Roussillon, serrurier, 20, rue de Condé, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (103,15 francs)",,1896-10-20,,"Roussillon, serrurier, 20, rue de Condé, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/28,,,"Facture de Compagnie des mines de houilles du Plat de Gier à Augustin Seguin, Boulieu (218,7 francs, pour kilos de chatilles)",,1896-10-31,,Compagnie des mines de houilles du Plat de Gier,3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/29,,,"Facture de Gourd et Dubois, eau et gaz, 50, rue de la République, Lyon à Augustin Seguin, Varagnes (76,2 francs)",1896-10-01/1897-05-12,,,"Gourd et Dubois, eau et gaz, 50, rue de la République, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/3,,,"Facture de Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo à Augustin Seguin, 2, Place Carnot, Lyon (4,25 francs)",,1896-02-01,,"Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/30,,,"Facture / Reçu de paiement de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin, 2, Place Carnot, Lyon (34,85 francs)",,1896-11-26,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/31,,,"Facture de J. Conversi, 9 et 11, rue d'Auvergne, lyon, Tapisserie, ébénisterie à Augustin Seguin, 2, Place Carnot, Lyon (16 francs, pour entretien de chaises, du piano, de portes d'armoire)",,1896-12-03,,"J. Conversi, 9 et 11, rue d'Auvergne, lyon, Tapisserie, ébénisterie",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/32,,,"Facture de A. Deletraz, 8, rue Laurencin, Lyon, plomberie et appareils pour gaz et eau à Augustin Seguin, 2, place Perrache, Lyon (255 francs)",1896-12-10/1897-04-06,,,"A. Deletraz, 8, rue Laurencin, Lyon, plomberie et appareils pour gaz et eau",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/33,,,"Facture de F. Thollon, 21, grande rue, couverture de bâtiment à Augustin Seguin, Annonay (19,45 francs)",,1896-12-11,,"F. Thollon, 21, grande rue, couverture de bâtiment",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/34,,,"Facture de G.B. Biolet, manufacture de papier, teintures, 65, rue de l'hôtel ed ville à Augustin Seguin, 2, Place Carnot, Lyon (11,5 francs, pour doublage, sable doré pour paravent et confection d'un arbre généalogique)",1896-12-11/1897-02-09,,,"G.B. Biolet, manufacture de papier, teintures, 65, rue de l'hôtel ed ville",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/35,,,"Facture de C. Gervais et Cie, meubles en bois courbe, rue de l'Hotel de ville, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (3 francs)",,1896-12-19,,"C. Gervais et Cie, meubles en bois courbe, rue de l'Hotel de ville, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/36,,,"Facture de Ressicaud, 73, rue de l'Hôtel de ville, ébénisterie, ameublement, tapisserie à Pauline Seguin, née Consiglieri, Lyon (25 francs)",1896-12-31/1897-01-19,,,"Ressicaud, 73, rue de l'Hôtel de ville, ébénisterie, ameublement, tapisserie",3947,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/37,,,"Facture de Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph à Augustin Seguin, Lyon (68,8 francs)",,1896-12-31,,"Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/38,,,"Facture de Y. Graillat, menuiserie, meubles, 9, rue de Condé, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (60,16 francs)",1896-12-31/1897-02-09,,,"Y. Graillat, menuiserie, meubles, 9, rue de Condé, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/39,,,"Facture de Chatelus Frères, lampes et bronzes, 3, place de Bellecour, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (26 francs)",,1896-12-31,,"Chatelus Frères, lampes et bronzes, 3, place de Bellecour, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/4,,,"Facture de Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph à Augustin Seguin, 2, Place Carnot, Lyon (80 francs)",,1896-03-04,,"Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/40,,,"Facture de Baslé, maître peintre, 71, rue du château à Augustin Seguin, 2, Place Carnot, Lyon (297,3 francs, pour travaux sur paravent, dans chambre des bonnes et cuisine)",,1896-03-10,,"Baslé, maître peintre, 71, rue du château",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/41,,,"Facture de Roussillon, serrurier, 20, rue de Condé, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (137,75 francs)",,1896-07,,"Roussillon, serrurier, 20, rue de Condé, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/5,,,"Reçu de paiement de Compagnie de l'assurance des eaux à Augustin Seguin, 2, Place Carnot, Lyon (20 francs, montant des dégâts de toute nature causés par l'eau dans l'appartement de Mme Alphe Gaillard, 2, place Carnot)",,1896-03-09,,Compagnie de l'assurance des eaux,3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/6,,,"Facture de J. Conversi, 9 et 11, rue d'Auvergne, lyon, Tapisserie, ébénisterie à Augustin Seguin, 2, Place Carnot, Lyon (229,75 francs)",1896-03-25/1896-03-26,,,"J. Conversi, 9 et 11, rue d'Auvergne, lyon, Tapisserie, ébénisterie",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/7,,,"Facture de Laty fils, fabrique de meubles et de sommiers élastiques, 60, rue Victor Hugo, Lyon à Augustin Seguin, Lyon (26 francs)",1896-03-27/1896-05-29,,,"Laty fils, fabrique de meubles et de sommiers élastiques, 60, rue Victor Hugo, Lyon",3955,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/8,,,"Facture de Verpillat, aux arts céramiques, 53, rue de l'Hotel de ville, Lyon à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (4 francs, pour achat d'un toilette d'enfant en faïence décorée)",,1896-04-01,,"Verpillat, aux arts céramiques, 53, rue de l'Hotel de ville, Lyon",3947,,,F4.6.1,,,,,,,,,,,,
rico:Record,F4.6.1/9,,,"Facture de Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph à Augustin Seguin, 2, Place Carnot, Lyon (31,5 francs)",1896-05-04/1896-05-29,,,"Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph",3955,,,F4.6.1,,,,,,,,,,,,
rico:RecordSet,F4.6.2,Sous-dossier d'archives,,Ménage,1896/1897,,,,,,,F4.6,,,,,,,,,,,,
rico:Record,F4.6.2/1,,,"Facture de Joanny Kemler Jeune, coiffures, 5, place Carnot à Augustin Seguin, Lyon (37 francs)",,1896-01-01,,"Joanny Kemler Jeune, coiffures, 5, place Carnot",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/10,,,"Facture de Dumond, 2, rue St Dominique à Augustin Seguin, Lyon (82 francs, achat de bénitiers et d'une coupe)",1896-01-15/1896-05-29,,,"Dumond, 2, rue St Dominique",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/100,,,"Facture de C. Barbaret, literie, 60, rue victor Hugo, lyon à Augustin Seguin, Lyon (109,75 francs)",1896-12-18/1896-12-31,,,"C. Barbaret, literie, 60, rue victor Hugo, lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/101,,,"Facture de Schmidt-Bel, maison spéciale de jouets, 1, rue St Dominique, lyon à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (37 francs, achat d'un piano et d'une poupée)",,1896-12-19,,"Schmidt-Bel, maison spéciale de jouets, 1, rue St Dominique, lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/102,,,"Facture de A. Zeïer, chaussures en tout genre, 33, rue Victor Hugo, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (27 francs)",1896-12-21/1896-12-28,,,"A. Zeïer, chaussures en tout genre, 33, rue Victor Hugo, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/103,,,"Facture de Veuve Royer, Bulliod et Cie, 81, rue de la République à Augustin Seguin, 2, Place Carnot, Lyon (2,75 francs)",1896-12-23/1897-01-19,,,"Veuve Royer, Bulliod et Cie, 81, rue de la République",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/104,,,"Facture de Manufacture française Saint-Étienne à Augustin Seguin, 2, Place Carnot, Lyon (37,15 francs, achat d'une mitrailleuse de poche bronzée et d'une gaine. Commentaire manuscrit : ""L'arme que nous vous avons choisie est absolument parfate, comme système fabrication et portée, aussi nous espérons que vous en aurez toute satisfaction. Nous vous serions très reconnaissants de bien vouloir soumettre notre mitrailleuse à vos amis et de nous communiquer ensuite votre appréciation ainsi que la leur"")",,1896-12-24,,Manufacture française Saint-Étienne,3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/105,,,"Facture de A. Badieu, épicerie parisienne,70, rue de l'Hotel de ville à Augustin Seguin, 2, Place Carnot, Lyon (4,25 francs)",,1896-12-24,,"A. Badieu, épicerie parisienne,70, rue de l'Hotel de ville",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/106,,,"Facture de Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo à Augustin Seguin, 2, Place Carnot, Lyon (47,65 francs)",,1896-12-30,,"Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/107,,,"Facture de Maison Carcel, magasin de chaussures, 25, rue Saint-Jospeh à Augustin Seguin, Lyon (207,1 francs)",1896-12-31/1897-01-11,,,"Maison Carcel, magasin de chaussures, 25, rue Saint-Jospeh",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/108,,,"Facture de F. Veyret, au petit poucet, chaussures sur commande, 28, rue de la République, Lyon à Pauline Seguin, née Consiglieri, Lyon (75,5 francs)",1896-12-31/1897-01-19,,,"F. Veyret, au petit poucet, chaussures sur commande, 28, rue de la République, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/109,,,"Facture de Maison Carret, à la maille lyonnaise, 17, rue neuve, Lyon à Pauline Seguin, née Consiglieri, Varagnes (10,6 francs)",1896-12-31/1897-01-19,,,"Maison Carret, à la maille lyonnaise, 17, rue neuve, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/11,,,"Facture de F. Callard, coiffeur-parfumeur, 5, place des Cordeliers, Lyon à Pauline Seguin, née Consiglieri, Lyon (20,7 francs, achat d'eau de Cologne)",,1896-01-17,,"F. Callard, coiffeur-parfumeur, 5, place des Cordeliers, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/110,,,"Facture de C. Gontard, Caoutchouc, 47, rue Victor Hugo à Augustin Seguin, 2, Place Carnot, Lyon (16 francs)",1896-12-31/1897-01-19,,,"C. Gontard, Caoutchouc, 47, rue Victor Hugo",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/111,,,"Facture de Joanny Kemler Jeune, coiffures, 5, place Carnot à Augustin Seguin, 2, Place Carnot, Lyon (38,75 francs)",1896-12-31/1897-01-14,,,"Joanny Kemler Jeune, coiffures, 5, place Carnot",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/112,,,"Facture de Ferdinand Desalla, 10, rue confort, lyon, Quincaillerie à Augustin Seguin, 2, Place Carnot, Lyon (13 francs)",1896-12-31/1897-01-19,,,"Ferdinand Desalla, 10, rue confort, lyon, Quincaillerie",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/113,,,"Facture de Coulpier et Gayet, à la pensée, haute nouveauté pour dames, 26, rue de la Républiques à Pauline Seguin, née Consiglieri, Lyon (25,55 francs)",1896-12-31/1897-01-19,,,"Coulpier et Gayet, à la pensée, haute nouveauté pour dames, 26, rue de la Républiques",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/114,,,"Facture de E. Mauguin, eaux naturelles minérales, 5, place des Célestins, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (37,5 francs)",,1896-12-31,,"E. Mauguin, eaux naturelles minérales, 5, place des Célestins, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/115,,,"Facture de A. Badieu, épicerie parisienne,70, rue de l'Hotel de ville à Augustin Seguin (21,1 francs)",,1896-12-31,,"A. Badieu, épicerie parisienne,70, rue de l'Hotel de ville",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/116,,,"Facture de J. Chavannat, Maison Monnier, restaurant glacier, 31, place Bellecour à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (14 francs)",,1896-12-31,,"J. Chavannat, Maison Monnier, restaurant glacier, 31, place Bellecour",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/117,,,"Facture de Jeanne Voiturin, teinture et dégraissage à Pauline Seguin, née Consiglieri, Quai des Étroits (0,9 francs)",1896-12-31/1897-01-19,,,"Jeanne Voiturin, teinture et dégraissage",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/118,,,"Facture de L. Boissard, au carnaval de Venise, 106, rue de l'Htel de ville, Lyon à Pauline Seguin, née Consiglieri, Lyon (19,5 francs)",1896-12-01/1897-01-19,,,"L. Boissard, au carnaval de Venise, 106, rue de l'Htel de ville, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/12,,,"Facture de Maison H. Gondrand, 1, place Carnot, Lyon, dépôt de chocolat à Pauline Seguin, née Consiglieri, Lyon (79,03 francs)",,,,"Maison H. Gondrand, 1, place Carnot, Lyon, dépôt de chocolat",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/13,,,"Facture de Favel, fabrique de gants de peau, succursales à Lyon (94, rue de l'Hotel de ville, 4, rue de la République) à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (7,5 francs)",1896-01-22/1896-11-25,,,"Favel, fabrique de gants de peau, succursales à Lyon (94, rue de l'Hotel de ville, 4, rue de la République)",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/14,,,"Facture de Maison Crémieux, 83, rue de la République Lyon, tailleur à Pauline Seguin, née Consiglieri (580 francs)",1896-01-29/1896-01-30,,,"Maison Crémieux, 83, rue de la République Lyon, tailleur",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/15,,,"Facture de Régneux-Arnaudon, 34, rue Franklin, Lyon, Teinture à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (67,9 francs)",,,,"Régneux-Arnaudon, 34, rue Franklin, Lyon, Teinture",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/16,,,"Facture de Vve Basset et fils, tailleurs, 19, rue Hippolyte Flandrin, Lyon à Pauline Seguin, née Consiglieri, Lyon (14 francs)",1896-01-30/1897-12-03,,,"Vve Basset et fils, tailleurs, 19, rue Hippolyte Flandrin, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/17,,,"Facture de Aux docks de la cordonnerie, 52, rue de la République, Lyon à Augustin Seguin, Lyon (111,7 francs)",,1896-01-31,,"Aux docks de la cordonnerie, 52, rue de la République, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/18,,,"Facture de Veuve Royer, Bulliod et Cie, 81, rue de la République à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (12 francs)",,,,"Veuve Royer, Bulliod et Cie, 81, rue de la République",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/19,,,"Reçu de paiement de Madame Gojon, robes et manteaux, 87, rue de l'Hotel de ville, Lyon à Augustin Seguin, Lyon (1836 francs)",,1896-01-31,,"Madame Gojon, robes et manteaux, 87, rue de l'Hotel de ville, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/2,,,"Facture de J. Berne, fabrique d'articles de voyage, 8, rue Victor Hugo, Lyon à Augustin Seguin, Lyon (60 francs)",1896-01-03/1896-03-05,,,"J. Berne, fabrique d'articles de voyage, 8, rue Victor Hugo, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/20,,,"Facture de Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (11,3 francs, achat d'oranges et de mandarines)",1896-01-01/1896-02-20,,,"Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/21,,,"Facture de Grand bazar de Lyon, 31, rue de la République, Lyon à Madame Gignout (Gignont ?) (41,4 francs)",,1896-02-03,,"Grand bazar de Lyon, 31, rue de la République, Lyon",,Madame Gignout (Gignont ?),,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/22,,,"Facture de À l'abeille, trousseaux et layettes, E. Maurin, 44, Place de la République, Lyon à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (13,75 francs)",,1896-02-24,,"À l'abeille, trousseaux et layettes, E. Maurin, 44, Place de la République, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/23,,,"Facture de Bonnefoy, 32, rue de la République, chapellerie de luxe à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (64 francs)",,1896-02-25,,"Bonnefoy, 32, rue de la République, chapellerie de luxe",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/24,,,"Note de dépenses à Augustin Seguin (3,05 francs, pour achat de rôtis)",,1896-02-01,,,3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/25,,,"Facture de Thiéry ainé et Sigrand, vêtements, 1, place des Jacobins, Lyon à Augustin Seguin, Lyon (15 francs)",,1896-03-13,,"Thiéry ainé et Sigrand, vêtements, 1, place des Jacobins, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/26,,,"Facture de Belle jardinière, 2, rue du Pont Neuf, Paris, Vêtements confectionnés à Augustin Seguin, Lyon (5 francs)",,1896-03-19,,"Belle jardinière, 2, rue du Pont Neuf, Paris, Vêtements confectionnés",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/27,,,"Facture de Grande Maison de deuil, à la Scabieuse, J. Buland, 97, rue de l'Hotel de ville, Lyon à Pauline Seguin, née Consiglieri, Lyon (179 francs)",,1896-03-21,,"Grande Maison de deuil, à la Scabieuse, J. Buland, 97, rue de l'Hotel de ville, Lyon",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/28,,,"Facture de Vve Jacquemet-Bonnefont et Graillat, établissement horticole, Annonay à Augustin Seguin, Varagnes (3 francs, achat de mûriers)",,1896-03-27,,"Vve Jacquemet-Bonnefont et Graillat, établissement horticole, Annonay",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/29,,,"Facture de Jules Desurmont et fils, laine hygiénique, 45, rue de la République, Lyon à Augustin Seguin, Lyon (94 francs)",,1896-03-30,,"Jules Desurmont et fils, laine hygiénique, 45, rue de la République, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/3,,,"Facture de A. Zeïer, chaussures en tout genre, 33, rue Victor Hugo, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (8 francs)",,1896-01-03,,"A. Zeïer, chaussures en tout genre, 33, rue Victor Hugo, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/30,,,"Facture de Belle jardinière, 2, rue du Pont Neuf, Paris, Vêtements confectionnés à Pauline Seguin, née Consiglieri, Lyon (274 francs)",,1896-03-31,,"Belle jardinière, 2, rue du Pont Neuf, Paris, Vêtements confectionnés",3947,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/31,,,"Mandat de Hilaire-Fabre, la dame de pique, huile d'olive et savon blanc, Salon à Augustin Seguin, 2, Place Carnot, Lyon (118,5 francs, pour règlement de facture en retard)",,1896-03-31,,"Hilaire-Fabre, la dame de pique, huile d'olive et savon blanc, Salon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/32,,,"Facture de Ferdinand Desalla, 10, rue confort, lyon, Quincaillerie à Augustin Seguin, 2, Place Carnot, Lyon (37 francs)",,1896-03-31,,"Ferdinand Desalla, 10, rue confort, lyon, Quincaillerie",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/33,,,"Facture de C. Garnier, 2, cours Morand Lyon, commerce de vins fins à Augustin Seguin, 2, place Perrache, Lyon (901,65 francs, achat de rhum, d'eau de vie anisée, de vin, etc.)",,1896-04-01,,"C. Garnier, 2, cours Morand Lyon, commerce de vins fins",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/34,,,"Facture de J. Lombard, spécialité de gâteaux et galettes parisiennes, 32, rue St Joseph à Augustin Seguin, 2, place Perrache, Lyon (5,8 francs, pour 28 pain Keneipp pris pendant le mois de mars, à 0,2 l'un et 1 en avril)",,1896-04-01,,"J. Lombard, spécialité de gâteaux et galettes parisiennes, 32, rue St Joseph",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/35,,,"Facture de Hilaire-Fabre, la dame de pique, huile d'olive et savon blanc, Salon à Augustin Seguin (ingénieur), 2, Place Carnot, Lyon (118,2 francs, deux colis d'estagnons d'huile d'olive grand choix dont l'un a été envoyé au château de Varagnes et l'autre à son domicile lyonnais)",,1896-04-01,,"Hilaire-Fabre, la dame de pique, huile d'olive et savon blanc, Salon",3955,,,F4.6.2,,,,,,,,,,,,
rico:Record,F4.6.2/36,,,"Facture de L. Berrier, épicerie fine, 15, rue Victor Hugo, Lyon à Augustin Seguin, Lyon (12 francs, pour terrine de foie gras)",,1896-04-18,,"L. Berrier, épicerie fine, 15, rue Victor Hugo, Lyon",3955,,,F4.6.2,,,,,,,,,,,,
