Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:RecordSet,A19.13,Dossier d'archives,,… Fontenay,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.14,Dossier d'archives,,Ornement,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.15,Dossier d'archives,,Ornements et dessins d’architecture (Paris …),1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.16,Dossier d'archives,,Architecture civile Devis public,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.17,Dossier d'archives,,Blason (empreintes),1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.18,Dossier d'archives,,Croquis et blasons,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.19,Dossier d'archives,,Descriptive,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.2,Dossier d'archives,,Dossier contenant des plans,1850/1866,,,,,,,A19,,,,,,,,,,Plans et iconographie,,
rico:RecordSet,A19.20,Dossier d'archives,,Architecture églises et chapelles,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.3,Dossier d'archives,,Plan,1850/1866,,,,,,,A19,,,,,,,,,,Plans et iconographie,,
rico:RecordSet,A19.4,Dossier d'archives,,Architecture (plans et croquis),1850/1866,,,,,,,A19,,,,,,,,,,Plans et iconographie,,
rico:RecordSet,A19.5,Dossier d'archives,,Architect. religieuse (églises locales),1850/1866,,,,,,,A19,,,,,,,,,,Plans et iconographie,,
rico:RecordSet,A19.6,Dossier d'archives,,Architecture civile et communale,1850/1866,,,,,,,A19,,,,,,,,,,Plans et iconographie,,
rico:RecordSet,A19.7,Dossier d'archives,,Histoire Vivarais Ardèche,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.8,Dossier d'archives,,Architecture Fontenay Annonay,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A19.9,Dossier d'archives,,Blason croquis Ardèche,1850/1866,,,,,,,A19,,,,,,,,,,,,
rico:RecordSet,A20,Sous-série d'archives,,Chantiers de construction et gestion des ouvriers 1,1811/1870,,,,,,,A18-A21,"Bibliothèque Scientifique, Travée 2, étagères 7 et 8",,,,,,,,,,,
rico:Record,A20/1,,Livre d'Henry Gauthier,Recueil comprenant des informations sur le nom des ouvriers et leurs tâches au mois à Varagnes,1867-05-21/1870-01-21,,,Henry Gauthier,,,,A20,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A20/2,,Grand Livre commencé en juin du 1er 1867 par Gauthier Henri,"Recueil comprenant des informations sur la paie des ouvriers, contenant aussi quelques pages détachées d’un autre registre",1867-06-01/1870-07-18,,,Henry Gauthier,,,,A20,,,,,,,,,,Comptabilité;Livre de paie et de journées,,
rico:Record,A20/3,,Grand livre pour Bard,Recueil de dépenses diverses,1865-01-01/1870-01-28,,,,,,,A20,,Document endommagé,,,,,,,,Comptabilité;Livre de paie et de journées,,
rico:Record,A20/4,,Ouvriers Semainiers,Carnet de dépenses de voyage et de répartition des ouvriers à différentes tâches. Comprend un récit et de nombreux commentaires personnels de Marc Seguin sur ses allers et venues,1830/1856,,3970,,,,,A20,,Document endommagé,,,,,,,,Comptabilité,,
rico:Record,A20/5,,Fabrique. 6 9bre 1811,Description des sommes dépensées par Marc Seguin et de ses intérêts pour la construction de la fabrique,1811/1817,,3970,,,,,A20,,,,,,,,,,Comptabilité,,
rico:Record,A20/6,,Fabrique : construction 1er mars 1817,Description des sommes dépensées par Marc Seguin et de ses intérêts pour la construction de la fabrique,1817/1826,,3970,,,,,A20,,,,,,,,,,Comptabilité,,
rico:RecordSet,A20 (hors format boîte),Sous-série d'archives,,Chantiers de construction et gestion des ouvriers 1,1867/1870,,,,,,,A18-A21,"Bibliothèque Scientifique, Travée 2, étagères 7 et 8",,,,,,,,,,,
rico:Record,A20/7,,Grand Livre Henry,Recueil comprenant des informations sur le nombre de journées des ouvriers,1867-06-01/1870-09-30,,,Henry Gauthier,,,,A20 (hors format boîte),,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A20/8,,Mémorial universel ou agenda de Paris et des départements,Agenda utilisé pour noter la répartition de tâches des ouvriers sur les différents sites de travaux,,1870,3970,,,,,A20 (hors format boîte),,Document endommagé : couverture ou reliure endommagée,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:RecordSet,A21,Sous-série d'archives,,Chantiers de construction et gestion des ouvriers 2,1863/1875,,,,,,,A18-A21,"Bibliothèque Scientifique, Travée 2, étagères 7 et 8",,,,,,,,,,,
rico:Record,A21/1,,Employ des journées des ouvriers de Varagnes 1863,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1863-01-02/1864-01-30,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/2,,Employ des journées des ouvriers de Varagnes 1864,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1864-02-01/1865-01-29,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/3,,Employ des journées des ouvriers de Varagnes 1865,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1865-01-30/1866-01-01,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/4,,Employ des journées des ouvriers de Varagnes 1866,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1866-01-02/1866-12-31,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/5,,Employ des journées des ouvriers de Varagnes 1867,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1867-01-01/1868-01-01,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/6,,Employ des journées des ouvriers de Varagnes 1868,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1868-01-01/1869-01-03,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/7,,Employ des journées des ouvriers de Varagnes 1869,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1869-01-01/1869-12-24,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/8,,Employ des journées des ouvriers de Varagnes 1870,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1870-01-08/1870-12-31,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:Record,A21/9,,Employ des journées des ouvriers de Varagnes 1875 et 1876,"Recueil comprenant des informations sur la météorologie et le climat, des observations météorologiques, l'avancée des travaux de différents sites, les incidents et événements familiaux, le nombre d'ouvriers travaillant à la journée",1875-01-01/1875-02-14,,3970,,,,,A21,,,,,,,,,3913,Comptabilité;Livre de paie et de journées,,
rico:RecordSet,A23-A25,Série d'archives,,Archives d'astronomie et de météorologie,1837/1904,,,,,,,A1-L4,,,,,,,,,,,,
rico:RecordSet,A23,Sous-série d'archives,,Minutes d'observations astronomiques de Marc Seguin,1840/1871,,,,,,,A23-A25,"Bibliothèque Scientifique, Travée 5, étagère 7",,,,,,,,,,,
rico:RecordSet,A23.1,Dossier d'archives,,Observations astronomiques de Marc Seguin 1849,,1849,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.2,Dossier d'archives,,Observations astronomiques de Marc Seguin 1850,,1850,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.3,Dossier d'archives,,Observations astronomiques de Marc Seguin 1851,,1851,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.4,Dossier d'archives,,Observations astronomiques de Marc Seguin 1852,,1852,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.5,Dossier d'archives,,Observations astronomiques de Marc Seguin 1853,,1853,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.6,Dossier d'archives,,"Observations astronomiques de Marc Seguin 1840, 1842, 1854, 1856, 1857",1840/1857,,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.7,Dossier d'archives,,"Observations astronomiques de Marc Seguin années 1840-1850, sans dates précises",,,,,,,,A23,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.8,Dossier d'archives,,"Planisphères célestes imprimés, modifiés par Marc Seguin avec des observations menées à Varagnes",1870/1871,,,,,,,A23,,,,,,,,,,,,
rico:Record,A23.8/1,,Planisphère céleste pour l'horizon de 45° et l'heure sidérale 20h,"Carte imprimée issue des travaux de M. Baur, professeur de dessin à l'École impériale d'Application de l'Artillerie et du Génie - carte modifiée manuscritement à l'encre par Marc Seguin à partir ""d'observations faites à Varagnes les 10, 12 et 13 août""",1870/1871,,3970,,,,,A23.8,,,,,,,,,4001,Archives professionnelles,,
rico:Record,A23.8/2,,Planisphère céleste pour l'horizon de 45° et l'heure sidérale 20h,"Carte imprimée issue des travaux de M. Baur, professeur de dessin à l'École impériale d'Application de l'Artillerie et du Génie - carte modifiée manuscritement au crayon par Marc Seguin à partir ""d'observations faites à Varagnes les 10, 12 et 13 août""",1870/1871,,3970,,,,,A23.8,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A23.9,Dossier d'archives,,Divers documents présents dans les notes de météorologie et d'astronomie,1845/1852,,,,,,,A23,,,,,,,,,,,,
rico:Record,A23.9/1,,,"Lettre de promotion publicitaire du gouverneur général de l'Algérie à Monsieur Bunten, constructeur d'instruments scientifiques à propos de son baromètre.",,1845-03-05,,Le gouverneur général de l'Algérie,,"Bunten, constructeur de baromètre",,A23.9,,,,,,,,,4034,Correspondance,,
rico:Record,A23.9/2,,15 juillet 1852 Dépenses restant à faire pour terminer la galerie,Détails de travaux d'intérieurs,,1852-07-15,3970,,,,,A23.9,,,,,,,,,,,,
rico:Record,A23.9/3,,Position et table des principaux éléments du système solaire,Planche sur l'astronomie avec annotations manuscrites,,,3970,,,,,A23.9,,,,,,,,,4001,Archives professionnelles,,
rico:RecordSet,A24,Sous-série d'archives,,Recueils d'observations astronomiques de Marc et Augustin Seguin,1837/1904,,,,,,,A23-A25,"Bibliothèque Scientifique, Travée 5, étagère 7",,,,,,,,,,,
rico:Record,A24/1,,,Recueil d'observations astronomiques et météorologiques pour régler la marche de la pendule + Ensemble de feuilles d'aluminium conservées dans le recueil,1837/1841,,3970,,,,,A24,,,,,,,,,4001;4034,Archives professionnelles,,
rico:Record,A24/10,,"Observations météorologiques, Année 1880","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1880,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/11,,"Observations météorologiques, Année 1881","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1881,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/12,,"Observations météorologiques, Année 1882","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1882,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/13,,"Observations météorologiques, Année 1883","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1883,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/14,,"Observations météorologiques, Année 1884","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1884,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/15,,"Observations météorologiques, Année 1885","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1885,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/16,,"Observations météorologiques, Année 1886","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1886,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/17,,"Observations météorologiques, Année 1887","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1887,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/18,,"Observations météorologiques, Année 1888","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1888,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/19,,"Observations météorologiques, Année 1889","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1889,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/2,,,Recueil d'observations météorologiques menées à Varagnes,1862/1874,,3970,,,,,A24,,,,,,,,,4034,Archives professionnelles,,
rico:Record,A24/20,,"Observations météorologiques, Année 1890","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1890,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/21,,,"Ensemble d’images et gravures astronomiques de la fin du XIXe et du début du XXe siècle, contrecollées sur carton épais",1898/1904,,,,,,,A24,,,,,,,,,4001,Livre,,
rico:Record,A24/3,,Observations des astres à la lunette méridienne,"Recueil d’observations astronomiques, se clôturant sur une note de Marc Seguin dans laquelle il se sent trop fatigué pour continuer ses observations malgré la distraction que cela lui a procuré",1848-11-01/1867-11-03,,3970,,,,,A24,,,,,,,,,4001,Archives professionnelles,,
rico:Record,A24/4,,Annonay succursale de mon observatoire de Fontenay 1851,"Recueil d’observations astronomiques. Au cours des premières pages, Marc Seguin décrit très précisément sa démarche en astronomie ainsi que les instruments qu'il utilise",1851-07-13/1853-06-10,,3970,,,,,A24,,,,4578;4452;4582;4581,,4578;4452;4582;4581,,,4001,Archives professionnelles,,
rico:Record,A24/5,,"Observations météorologiques, Année 1874","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1874,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/6,,"Observations météorologiques, Année 1875","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1875,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/7,,"Observations météorologiques, Année 1877","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1877,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/8,,"Observations météorologiques, Année 1878","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1878,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:Record,A24/9,,"Observations météorologiques, Année 1879","Recueil présentant une longue feuille pliée en accordéon présente les taux d'hygrométrie, la direction du vent, l'état du ciel...",,1879,3955,,,,,A24,,,,,,,,,4034,Livre,,
rico:RecordSet,A25,Sous-série d'archives,,Observations météorologiques en rouleaux,1876/1890,,,,,,,A23-A25,"Bibliothèque Scientifique, Travée 5, étagère 7",,,,,,,,,,,
rico:RecordSet,A25.1,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1877,,1877,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/1,,,Rouleaux des graphiques météorologiques de l'année 1877,,1877,,,,,,A25.1,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.10,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1886,,1886,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/10,,,Rouleaux des graphiques météorologiques de l'année 1886,,1886,,,,,,A25.10,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.11,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1887,,1887,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/11,,,Rouleaux des graphiques météorologiques de l'année 1887,,1887,,,,,,A25.11,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.12,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1888,,1888,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/12,,,Rouleaux des graphiques météorologiques de l'année 1888,,1888,,,,,,A25.12,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.13,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1889,,1889,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/13,,,Rouleaux des graphiques météorologiques de l'année 1889,,1889,,,,,,A25.13,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.14,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1890,,1890,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/14,,,Rouleaux des graphiques météorologiques de l'année 1890,,1890,,,,,,A25.14,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.15,Dossier d'archives,,Rouleaux des graphiques météorologiques : résumé général des années 1876-1890,1876/1890,,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/15,,,Rouleaux des graphiques météorologiques : résumé général des années 1876-1890,1876/1890,,,,,,,A25.15,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.2,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1878,,1878,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/2,,,Rouleaux des graphiques météorologiques de l'année 1878,,1878,,,,,,A25.2,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.3,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1879,,1879,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/3,,,Rouleaux des graphiques météorologiques de l'année 1879,,1879,,,,,,A25.3,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.4,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1880,,1880,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/4,,,Rouleaux des graphiques météorologiques de l'année 1880,,1880,,,,,,A25.4,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.5,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1881,,1881,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/5,,,Rouleaux des graphiques météorologiques de l'année 1881,,1881,,,,,,A25.5,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.6,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1882,,1882,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/6,,,Rouleaux des graphiques météorologiques de l'année 1882,,1882,,,,,,A25.6,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.7,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1883,,1883,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/7,,,Rouleaux des graphiques météorologiques de l'année 1883,,1883,,,,,,A25.7,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.8,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1884,,1884,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/8,,,Rouleaux des graphiques météorologiques de l'année 1884,,1884,,,,,,A25.8,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A25.9,Dossier d'archives,,Rouleaux des graphiques météorologiques de l'année 1885,,1885,,,,,,A25,,,,,,,,,,,,
rico:Record,A25/9,,,Rouleaux des graphiques météorologiques de l'année 1885,,1885,,,,,,A25.9,,,,,,,,,4034,Plans et iconographie,,
rico:RecordSet,A22-A22,Série d'archives,,Archives de botanique,1872/1880,,,,,,,A1-L4,,,,,,,,,,,,
rico:RecordSet,A22,Sous-série d'archives,,Herbiers et archives de botaniques,1872/1880,,,,,,,A22-A22,"Bibliothèque Scientifique, Travée 3, étagère 2 (en vitrine)",,,,,,,,,,,
rico:RecordSet,A22.1,Dossier d'archives,,Herbier d'un voyage dans les Pyrénées,,,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A22.2,Dossier d'archives,,Feuilles éparses d'herbier accompagnant l'herbier d'un voyage dans les Pyrénées,,,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A22.3,Dossier d'archives,,Leçon de botanique,,,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A22.4,Dossier d'archives,,Gros herbier in-folio,,1872,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A22.5,Dossier d'archives,,Planches éparses d'herbiers 1878-1880,1878/1880,,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A22.6,Dossier d'archives,,Notes manuscrites de botanique des planches éparses d'herbiers 1878-1880,,,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A22.7,Dossier d'archives,,Herbier s.d.,,,,,,,,A22,,,,,,,,,4006,,,
rico:RecordSet,A26-A37,Série d'archives,,Archives de mémoire et de commémorations autour des Seguin,1811/2002,,,,,,,A1-L4,,,,,,,,,,,,
rico:RecordSet,A26,Sous-série d'archives,,Coupures de presse sur Augustin (petit-fils de Marc Seguin) et Gnome,1909/1910,,,,,,,A26-A37,"Salle de classe, grande bibliothèque, meuble du bas, partie droite",,,,,,,,,,,
rico:Record,A26/1,,Programme de la semaine d'aviation de Champagne,Programme de la semaine d'aviation de Champagne,,1909-08,,Comité d'aviation de la Champagne,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2984114/ Reims,
rico:Record,A26/10,,La Presse,Journal entier 3 ex . Grand prix de Champagne Les records de Betheny en une,,1909-08-26,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/11,,L'éclaireur de l'Est,Journal entier (3ex). Grande semaine d'aviation en une,,1909-08-28,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2984114/ Reims,
rico:Record,A26/12,,Le Matin,"Journal entier. Grand prix de Champagne à Betheny, Farman gagnant en une",,1909-08-28,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/13,,La Patrie,Journal entier. Grand prix de Champagne à Betheny en une,,1909-08-31,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/14,,L'Auto,Journal entier. Grand prix de Champagne à Betheny en une,,1909-08-31,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/15,,Gazette d'Annonay,Journal entier 3ex. Page 2 : Conférence du 14 octobre par Henri Fabre et Laurent Seguin,,1909-10-23,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A26/16,,L'Auto,Article sur le moteur Gnome,,1909-08-31,,,,,,A26,,,3976,,,3976,,,4027,Coupures/articles de presse,,
rico:Record,A26/17,,La Haute Ardèche,Page 2 : Annonay aviation : les frères Seguin ont fai un vol d'1/4 d'heure sur un biplan,,1909-10-23,,,,,,A26,,,3976,,,3976,,,4027,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/18,,Revue de l'aviation,La croix aux frères Seguin,,1909-12-01,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/19,,Le journal des débats,En bas de une : revue des Sciences : Seguin et Gnome,,1909-12-23,,,,,,A26,,,3976,,,3976,,,4027,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/2,,La République française,"Journal entier, sauf coupure",,1909-04-21,,,,,,A26,,,,,,,,,,Coupures/articles de presse,,
rico:Record,A26/3,,le Nord Maritime,Journal entier. L'aviation à Dunkerque en une,,1909-08-10,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/3020686/ Dunkerque,
rico:Record,A26/4,,Le Progrès,Journal entier. Semaine d'aviation de Lyon en une,,1910-05-16,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2996944/ Lyon,
rico:Record,A26/5,,La Patrie,Journal entier . Circuit de l'Est en une,,1910-08-18,,Défense Nationale,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/6,,Le journal,Journal entier . Circuit de l'Est en une,,1910-08-18,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/7,,L'intransigeant,Journal entier . Paris-Londres en aeroplane en une,,1909-08-19,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/8,,La Presse,Journal entier. Grand prix de Champagne à Betheny en une,,1909-08-24,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A26/9,,La Presse,Journal entier 3 ex . Grand prix de Champagne le président Fallières à Betheny en une,,1909-08-25,,,,,,A26,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:RecordSet,A27,Sous-série d'archives,,Coupures de presse sur Augustin (petit-fils) et Gnome (mai 19010-novembre 1911),1910/1911,,,,,,,A26-A37,"Salle de classe, grande bibliothèque, meuble du bas, partie droite",,,,,,,,,,,
rico:Record,A27/1,,Lyon Sport,Journal entier 14 ex : Lyon-Aviation,,1910-05-15,,,,,,A27,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2996944/ Lyon,
rico:Record,A27/10,,La Presse,Page 1 : Douai-Calais-Londres Breguet Kinéma cinéma Louis-Breguet,,1911-04-06,,,,,,A27,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A27/11,,La Presse,Page 3 : L'aérocycle de Puiseux,,1911-04-11,,,,,,A27,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A27/12,,La Presse,"Page 3 : Paris-Rome le 28 mai, Vedrines, Carcassone-Narbonne, Vidart",,1911-04-12,,,,,,A27,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A27/13,,La Presse,Page 3 : Aubrun Deprdussin Lanser Delange,,1911-04-16,,,,,,A27,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
